7.75	2.25	0.076643	0.122001	0.189375
8.25	2.25	0	0	0
8.75	2.25	-0.282242	0.0864365	-0.156837
9.25	2.25	0	0	0
9.75	2.25	0.0135097	-0.231554	0.0654252
0.25	2.75	0	0	0
0.75	2.75	0	0	0
1.25	2.75	0	0	0
1.75	2.75	0	0	0
2.25	2.75	0	0	0
2.75	2.75	0	0	0
3.25	2.75	0	0	0
3.75	2.75	0	0	0
4.25	2.75	0	0	0
4.75	2.75	0	0	0
5.25	2.75	0	0	0
5.75	2.75	0	0	0
6.25	2.75	0	0	0
6.75	2.75	0	0	0
7.25	2.75	0	0	0
7.75	2.75	0	0	0
8.25	2.75	0	0	0
8.75	2.75	0	0	0
9.25	2.75	0	0	0
9.75	2.75	0	0	0
0.25	3.25	0.0321495	-0.0676844	-0.215006
0.75	3.25	0	0	0
1.25	3.25	-0.151932	0.069634	0.0313578
1.75	3.25	0	0	0
2.25	3.25	-0.30993	-0.202421	-0.314541
2.75	3.25	0	0	0
3.25	3.25	0.29275	-0.0220731	0.0514236
3.75	3.25	0	0	0
4.25	3.25	-0.206281	0.346219	-0.209757
4.75	3.25	0	0	0
5.25	3.25	0	0	0
5.75	3.25	0.14159	0.0922705	0.0192927
6.25	3.25	0	0	0
6.75	3.25	-0.0529766	0.0161819	0.0372316
7.25	3.25	0	0	0
7.75	3.25	0.102383	-0.0894452	-0.0715516
8.25	3.25	0	0	0
8.75	3.25	-0.185865	-0.144061	0.0603924
9.25	3.25	0	0	0
9.75	3.25	0.315982	0.169414	0.352732
0.25	3.75	0	0	0
0.75	3.75	0	0	0
1.25	3.75	0	0	0
1.75	3.75	0	0	0
2.25	3.75	0	0	0
2.75	3.75	0	0	0
3.25	3.75	0	0	0
3.75	3.75	0	0	0
4.25	3.75	0	0	0
4.75	3.75	0	0	0
5.25	3.75	0	0	0
5.75	3.75	0	0	0
6.25	3.75	0	0	0
6.75	3.75	0	0	0
7.25	3.75	0	0	0
7.75	3.75	0	0	0
8.25	3.75	0	0	0
8.75	3.75	0	0	0
9.25	3.75	0	0	0
9.75	3.75	0	0	0
0.25	4.25	-0.119494	0.151402	-0.0831243
0.75	4.25	0	0	0
1.25	4.25	0.0179591	0.302927	0.0357753
1.75	4.25	0	0	0
2.25	4.25	0.00336252	0.309963	0.216206
2.75	4.25	0	0	0
3.25	4.25	0.0826698	0.0199413	0.1512
3.75	4.25	0	0	0
4.25	4.25	0.183237	-0.112074	-0.287015
4.75	4.25	0	0	0
5.25	4.25	0	0	0
5.75	4.25	-0.272608	0.0669858	-0.0512405
6.25	4.25	0	0	0
6.75	4.25	0.527935	-0.455152	-0.0210294
7.25	4.25	0	0	0
7.75	4.25	-0.0692447	-0.11696	-0.160989
8.25	4.25	0	0	0
8.75	4.25	-0.00971775	0.325458	0.252482
9.25	4.25	0	0	0
9.75	4.25	-0.151269	0.146499	-0.341074
0.25	4.75	0	0	0
0.75	4.75	0	0	0
1.25	4.75	0	0	0
1.75	4.75	0	0	0
2.25	4.75	0	0	0
2.75	4.75	0	0	0
3.25	4.75	0	0	0
3.75	4.75	0	0	0
4.25	4.75	0	0	0
4.75	4.75	0	0	0
5.25	4.75	0	0	0
5.75	4.75	0	0	0
6.25	4.75	0	0	0
6.75	4.75	0	0	0
7.25	4.75	0	0	0
7.75	4.75	0	0	0
8.25	4.75	0	0	0
8.75	4.75	0	0	0
9.25	4.75	0	0	0
9.75	4.75	0	0	0
0.25	5.25	0	0	0
0.75	5.25	0	0	0
1.25	5.25	0	0	0
1.75	5.25	0	0	0
2.25	5.25	0	0	0
2.75	5.25	0	0	0
3.25	5.25	0	0	0
3.75	5.25	0	0	0
4.25	5.25	0	0	0
4.75	5.25	0	0	0
5.25	5.25	0	0	0
5.75	5.25	0	0	0
6.25	5.25	0	0	0
6.75	5.25	0	0	0
7.25	5.25	0	0	0
7.75	5.25	0	0	0
8.25	5.25	0	0	0
8.75	5.25	0	0	0
9.25	5.25	0	0	0
9.75	5.25	0	0	0
0.25	5.75	0.473822	0.164113	0.11234
0.75	5.75	0	0	0
1.25	5.75	0.134134	-0.241501	-0.103999
1.75	5.75	0	0	0
2.25	5.75	-0.161941	-0.0807865	0.213837
2.75	5.75	0	0	0
3.25	5.75	-0.0581206	0.0365299	-0.0949852
3.75	5.75	0	0	0
4.25	5.75	0.037181	0.0417562	-0.199274
4.75	5.75	0	0	0
5.25	5.75	0	0	0
5.75	5.75	-0.090476	-0.103377	-0.00807354
6.25	5.75	0	0	0
6.75	5.75	0.134622	0.198641	-0.24484
7.25	5.75	0	0	0
7.75	5.75	0.0176664	-0.0880599	0.173935
8.25	5.75	0	0	0
8.75	5.75	0.093923	0.0341618	-0.210013
9.25	5.75	0	0	0
9.75	5.75	-0.225768	-0.128678	0.290739
0.25	6.25	0	0	0
0.75	6.25	0	0	0
1.25	6.25	0	0	0
1.75	6.25	0	0	0
2.25	6.25	0	0	0
2.75	6.25	0	0	0
3.25	6.25	0	0	0
3.75	6.25	0	0	0
4.25	6.25	0	0	0
4.75	6.25	0	0	0
5.25	6.25	0	0	0
5.75	6.25	0	0	0
6.25	6.25	0	0	0
6.75	6.25	0	0	0
7.25	6.25	0	0	0
7.75	6.25	0	0	0
8.25	6.25	0	0	0
8.75	6.25	0	0	0
9.25	6.25	0	0	0
9.75	6.25	0	0	0
0.25	6.75	-0.200415	-0.0470299	0.0284052
0.75	6.75	0	0	0
1.25	6.75	-0.0660103	0.302989	-0.0377319
1.75	6.75	0	0	0
2.25	6.75	-0.0278051	0.370917	0.123366
2.75	6.75	0	0	0
3.25	6.75	0.0022223	0.319894	-0.0684688
3.75	6.75	0	0	0
4.25	6.75	0.332018	-0.157539	0.0242614
4.75	6.75	0	0	0
5.25	6.75	0	0	0
5.75	6.75	-0.239462	0.161381	-0.045459
6.25	6.75	0	0	0
6.75	6.75	-0.089711	-0.33044	0.0426429
7.25	6.75	0	0	0
7.75	6.75	0.0220401	0.110737	0.00390872
8.25	6.75	0	0	0
8.75	6.75	0.245891	-0.124112	0.358852
9.25	6.75	0	0	0
9.75	6.75	-0.0355032	-0.0155113	-0.0212477
0.25	7.25	0	0	0
0.75	7.25	0	0	0
1.25	7.25	0	0	0
1.75	7.25	0	0	0
2.25	7.25	0	0	0
2.75	7.25	0	0	0
3.25	7.25	0	0	0
3.75	7.25	0	0	0
4.25	7.25	0	0	0
4.75	7.25	0	0	0
5.25	7.25	0	0	0
5.75	7.25	0	0	0
6.25	7.25	0	0	0
6.75	7.25	0	0	0
7.25	7.25	0	0	0
7.75	7.25	0	0	0
8.25	7.25	0	0	0
8.75	7.25	0	0	0
9.25	7.25	0	0	0
9.75	7.25	0	0	0
0.25	7.75	0.115649	-0.134169	0.24275
0.75	7.75	0	0	0
1.25	7.75	-0.190412	0.0834553	-0.0309751
1.75	7.75	0	0	0
2.25	7.75	0.237534	0.0290775	-0.0239336
2.75	7.75	0	0	0
3.25	7.75	0.215826	0.294874	-0.208351
3.75	7.75	0	0	0
4.25	7.75	0.118615	-0.0268714	-0.128586
4.75	7.75	0	0	0
5.25	7.75	0	0	0
5.75	7.75	-0.0629116	-0.229875	-0.113332
6.25	7.75	0	0	0
6.75	7.75	0.574187	0.260742	0.0629396
7.25	7.75	0	0	0
7.75	7.75	-0.074769	-0.359788	-0.263114
8.25	7.75	0	0	0
8.75	7.75	-0.387019	0.0336399	0.214917
9.25	7.75	0	0	0
9.75	7.75	0.0192123	0.10332	0.0896544
0.25	8.25	0	0	0
0.75	8.25	0	0	0
1.25	8.25	0	0	0
1.75	8.25	0	0	0
2.25	8.25	0	0	0
2.75	8.25	0	0	0
3.25	8.25	0	0	0
3.75	8.25	0	0	0
4.25	8.25	0	0	0
4.75	8.25	0	0	0
5.25	8.25	0	0	0
5.75	8.25	0	0	0
6.25	8.25	0	0	0
6.75	8.25	0	0	0
7.25	8.25	0	0	0
7.75	8.25	0	0	0
8.25	8.25	0	0	0
8.75	8.25	0	0	0
9.25	8.25	0	0	0
9.75	8.25	0	0	0
0.25	8.75	0.0145858	-0.041338	0.121352
0.75	8.75	0	0	0
1.25	8.75	-0.0801734	0.270765	0.176263
1.75	8.75	0	0	0
2.25	8.75	-0.129449	-0.00728852	0.0437842
2.75	8.75	0	0	0
3.25	8.75	0.122807	0.0378589	0.110071
3.75	8.75	0	0	0
4.25	8.75	0.399063	-0.152269	-0.211648
4.75	8.75	0	0	0
5.25	8.75	0	0	0
5.75	8.75	-0.375476	-0.0368482	0.0434724
6.25	8.75	0	0	0
6.75	8.75	0.299053	0.115837	0.195578
7.25	8.75	0	0	0
7.75	8.75	0.084669	-0.124607	0.128076
8.25	8.75	0	0	0
8.75	8.75	-0.219251	0.257193	0.0277403
9.25	8.75	0	0	0
9.75	8.75	0.294273	-0.181618	-0.152369
0.25	9.25	0	0	0
0.75	9.25	0	0	0
1.25	9.25	0	0	0
1.75	9.25	0	0	0
2.25	9.25	0	0	0
2.75	9.25	0	0	0
3.25	9.25	0	0	0
3.75	9.25	0	0	0
4.25	9.25	0	0	0
4.75	9.25	0	0	0
5.25	9.25	0	0	0
5.75	9.25	0	0	0
6.25	9.25	0	0	0
6.75	9.25	0	0	0
7.25	9.25	0	0	0
7.75	9.25	0	0	0
8.25	9.25	0	0	0
8.75	9.25	0	0	0
9.25	9.25	0	0	0
9.75	9.25	0	0	0
0.25	9.75	0.134421	-0.114718	0.276388
0.75	9.75	0	0	0
1.25	9.75	-0.00610928	-0.0261327	-0.00173245
1.75	9.75	0	0	0
2.25	9.75	-0.249663	0.155947	0.0886175
2.75	9.75	0	0	0
3.25	9.75	0.168929	0.00199616	0.0116257
3.75	9.75	0	0	0
4.25	9.75	0.00324031	0.126584	0.164532
4.75	9.75	0	0	0
5.25	9.75	0	0	0
5.75	9.75	-0.0815934	0.173805	0.0991048
6.25	9.75	0	0	0
6.75	9.75	-0.14934	0.244354	0.425284
7.25	9.75	0	0	0
7.75	9.75	0.030877	0.150431	-0.482431
8.25	9.75	0	0	0
8.75	9.75	-0.143913	-0.225107	-0.339286
9.25	9.75	0	0	0
9.75	9.75	0.101298	-0.183786	0.322532
